;datetime_600;geo_name;Precio mercado spot [€/MWh]
126;2025-01-03T18:00:00.000+01:00;Portugal;149.62
127;2025-01-03T18:00:00.000+01:00;Francia;144.48
128;2025-01-03T18:00:00.000+01:00;España;149.62
129;2025-01-03T18:00:00.000+01:00;Reino Unido;179.99
130;2025-01-03T18:00:00.000+01:00;Alemania;115.06
131;2025-01-03T18:00:00.000+01:00;Bélgica;166.95
132;2025-01-03T18:00:00.000+01:00;Países Bajos;133.2
133;2025-01-03T19:00:00.000+01:00;Portugal;151.25
134;2025-01-03T19:00:00.000+01:00;Francia;141.43
135;2025-01-03T19:00:00.000+01:00;España;151.25
136;2025-01-03T19:00:00.000+01:00;Reino Unido;180.85
137;2025-01-03T19:00:00.000+01:00;Alemania;114.91
138;2025-01-03T19:00:00.000+01:00;Bélgica;161.94
139;2025-01-03T19:00:00.000+01:00;Países Bajos;124.3
140;2025-01-03T20:00:00.000+01:00;Portugal;151.25
141;2025-01-03T20:00:00.000+01:00;Francia;133.2
142;2025-01-03T20:00:00.000+01:00;España;151.25
143;2025-01-03T20:00:00.000+01:00;Reino Unido;171.63
144;2025-01-03T20:00:00.000+01:00;Alemania;113.3
145;2025-01-03T20:00:00.000+01:00;Bélgica;147.31
146;2025-01-03T20:00:00.000+01:00;Países Bajos;125.0
147;2025-01-03T21:00:00.000+01:00;Portugal;149.12
148;2025-01-03T21:00:00.000+01:00;Francia;119.9
149;2025-01-03T21:00:00.000+01:00;España;149.12
150;2025-01-03T21:00:00.000+01:00;Reino Unido;154.55
151;2025-01-03T21:00:00.000+01:00;Alemania;107.8
152;2025-01-03T21:00:00.000+01:00;Bélgica;124.91
153;2025-01-03T21:00:00.000+01:00;Países Bajos;155.2
154;2025-01-03T22:00:00.000+01:00;Portugal;145.58
155;2025-01-03T22:00:00.000+01:00;Francia;123.58
156;2025-01-03T22:00:00.000+01:00;España;145.58
157;2025-01-03T22:00:00.000+01:00;Reino Unido;132.08
158;2025-01-03T22:00:00.000+01:00;Alemania;98.22
159;2025-01-03T22:00:00.000+01:00;Bélgica;138.25
160;2025-01-03T22:00:00.000+01:00;Países Bajos;133.2
161;2025-01-03T23:00:00.000+01:00;Portugal;136.42
162;2025-01-03T23:00:00.000+01:00;Francia;126.09
163;2025-01-03T23:00:00.000+01:00;España;136.42
164;2025-01-03T23:00:00.000+01:00;Reino Unido;126.5
165;2025-01-03T23:00:00.000+01:00;Alemania;88.57
166;2025-01-03T23:00:00.000+01:00;Bélgica;136.75
167;2025-01-03T23:00:00.000+01:00;Países Bajos;192.7
0;2025-01-04T00:00:00.000+01:00;Portugal;112.84
1;2025-01-04T00:00:00.000+01:00;Francia;109.06
2;2025-01-04T00:00:00.000+01:00;España;109.06
3;2025-01-04T00:00:00.000+01:00;Reino Unido;141.1
4;2025-01-04T00:00:00.000+01:00;Alemania;90.43
5;2025-01-04T00:00:00.000+01:00;Bélgica;115.0
6;2025-01-04T00:00:00.000+01:00;Países Bajos;136.4
7;2025-01-04T01:00:00.000+01:00;Portugal;101.0
8;2025-01-04T01:00:00.000+01:00;Francia;101.0
9;2025-01-04T01:00:00.000+01:00;España;101.0
10;2025-01-04T01:00:00.000+01:00;Reino Unido;136.25
11;2025-01-04T01:00:00.000+01:00;Alemania;90.29
12;2025-01-04T01:00:00.000+01:00;Bélgica;105.11
13;2025-01-04T01:00:00.000+01:00;Países Bajos;130.39
14;2025-01-04T02:00:00.000+01:00;Portugal;95.53
15;2025-01-04T02:00:00.000+01:00;Francia;95.53
16;2025-01-04T02:00:00.000+01:00;España;95.53
17;2025-01-04T02:00:00.000+01:00;Reino Unido;127.53
18;2025-01-04T02:00:00.000+01:00;Alemania;90.2
19;2025-01-04T02:00:00.000+01:00;Bélgica;96.77
20;2025-01-04T02:00:00.000+01:00;Países Bajos;106.7
21;2025-01-04T03:00:00.000+01:00;Portugal;94.33
22;2025-01-04T03:00:00.000+01:00;Francia;94.33
23;2025-01-04T03:00:00.000+01:00;España;94.33
24;2025-01-04T03:00:00.000+01:00;Reino Unido;116.08
25;2025-01-04T03:00:00.000+01:00;Alemania;91.52
26;2025-01-04T03:00:00.000+01:00;Bélgica;94.7
27;2025-01-04T03:00:00.000+01:00;Países Bajos;99.0
28;2025-01-04T04:00:00.000+01:00;Portugal;96.62
29;2025-01-04T04:00:00.000+01:00;Francia;96.62
30;2025-01-04T04:00:00.000+01:00;España;96.62
31;2025-01-04T04:00:00.000+01:00;Reino Unido;112.07
32;2025-01-04T04:00:00.000+01:00;Alemania;95.95
33;2025-01-04T04:00:00.000+01:00;Bélgica;96.32
34;2025-01-04T04:00:00.000+01:00;Países Bajos;96.09
35;2025-01-04T05:00:00.000+01:00;Portugal;102.63
36;2025-01-04T05:00:00.000+01:00;Francia;102.63
37;2025-01-04T05:00:00.000+01:00;España;102.63
38;2025-01-04T05:00:00.000+01:00;Reino Unido;109.7
39;2025-01-04T05:00:00.000+01:00;Alemania;102.11
40;2025-01-04T05:00:00.000+01:00;Bélgica;102.4
41;2025-01-04T05:00:00.000+01:00;Países Bajos;102.22
42;2025-01-04T06:00:00.000+01:00;Portugal;110.89
43;2025-01-04T06:00:00.000+01:00;Francia;110.89
44;2025-01-04T06:00:00.000+01:00;España;110.89
45;2025-01-04T06:00:00.000+01:00;Reino Unido;110.96
46;2025-01-04T06:00:00.000+01:00;Alemania;110.66
47;2025-01-04T06:00:00.000+01:00;Bélgica;110.78
48;2025-01-04T06:00:00.000+01:00;Países Bajos;110.7
49;2025-01-04T07:00:00.000+01:00;Portugal;120.25
50;2025-01-04T07:00:00.000+01:00;Francia;120.25
51;2025-01-04T07:00:00.000+01:00;España;120.25
52;2025-01-04T07:00:00.000+01:00;Reino Unido;122.45
53;2025-01-04T07:00:00.000+01:00;Alemania;119.96
54;2025-01-04T07:00:00.000+01:00;Bélgica;120.1
55;2025-01-04T07:00:00.000+01:00;Países Bajos;120.02
56;2025-01-04T08:00:00.000+01:00;Portugal;128.39
57;2025-01-04T08:00:00.000+01:00;Francia;128.39
58;2025-01-04T08:00:00.000+01:00;España;128.39
59;2025-01-04T08:00:00.000+01:00;Reino Unido;119.31
60;2025-01-04T08:00:00.000+01:00;Alemania;128.39
61;2025-01-04T08:00:00.000+01:00;Bélgica;128.39
62;2025-01-04T08:00:00.000+01:00;Países Bajos;128.39
63;2025-01-04T09:00:00.000+01:00;Portugal;128.41
64;2025-01-04T09:00:00.000+01:00;Francia;130.75
65;2025-01-04T09:00:00.000+01:00;España;128.41
66;2025-01-04T09:00:00.000+01:00;Reino Unido;134.04
67;2025-01-04T09:00:00.000+01:00;Alemania;130.75
68;2025-01-04T09:00:00.000+01:00;Bélgica;130.75
69;2025-01-04T09:00:00.000+01:00;Países Bajos;130.75
70;2025-01-04T10:00:00.000+01:00;Portugal;118.99
71;2025-01-04T10:00:00.000+01:00;Francia;130.34
72;2025-01-04T10:00:00.000+01:00;España;118.99
73;2025-01-04T10:00:00.000+01:00;Reino Unido;133.7
74;2025-01-04T10:00:00.000+01:00;Alemania;130.34
75;2025-01-04T10:00:00.000+01:00;Bélgica;130.34
76;2025-01-04T10:00:00.000+01:00;Países Bajos;130.34
77;2025-01-04T11:00:00.000+01:00;Portugal;99.0
78;2025-01-04T11:00:00.000+01:00;Francia;128.29
79;2025-01-04T11:00:00.000+01:00;España;99.0
80;2025-01-04T11:00:00.000+01:00;Reino Unido;130.78
81;2025-01-04T11:00:00.000+01:00;Alemania;128.29
82;2025-01-04T11:00:00.000+01:00;Bélgica;128.29
83;2025-01-04T11:00:00.000+01:00;Países Bajos;128.29
84;2025-01-04T12:00:00.000+01:00;Portugal;82.52
85;2025-01-04T12:00:00.000+01:00;Francia;130.03
86;2025-01-04T12:00:00.000+01:00;España;82.52
87;2025-01-04T12:00:00.000+01:00;Reino Unido;139.19
88;2025-01-04T12:00:00.000+01:00;Alemania;130.03
89;2025-01-04T12:00:00.000+01:00;Bélgica;130.03
90;2025-01-04T12:00:00.000+01:00;Países Bajos;130.03
91;2025-01-04T13:00:00.000+01:00;Portugal;82.27
92;2025-01-04T13:00:00.000+01:00;Francia;129.85
93;2025-01-04T13:00:00.000+01:00;España;82.27
94;2025-01-04T13:00:00.000+01:00;Reino Unido;137.29
95;2025-01-04T13:00:00.000+01:00;Alemania;129.85
96;2025-01-04T13:00:00.000+01:00;Bélgica;129.85
97;2025-01-04T13:00:00.000+01:00;Países Bajos;129.85
98;2025-01-04T14:00:00.000+01:00;Portugal;88.22
99;2025-01-04T14:00:00.000+01:00;Francia;136.4
100;2025-01-04T14:00:00.000+01:00;España;88.22
101;2025-01-04T14:00:00.000+01:00;Reino Unido;140.08
102;2025-01-04T14:00:00.000+01:00;Alemania;136.4
103;2025-01-04T14:00:00.000+01:00;Bélgica;136.4
104;2025-01-04T14:00:00.000+01:00;Países Bajos;136.4
105;2025-01-04T15:00:00.000+01:00;Portugal;97.35
106;2025-01-04T15:00:00.000+01:00;Francia;138.89
107;2025-01-04T15:00:00.000+01:00;España;97.35
108;2025-01-04T15:00:00.000+01:00;Reino Unido;144.79
109;2025-01-04T15:00:00.000+01:00;Alemania;138.72
110;2025-01-04T15:00:00.000+01:00;Bélgica;138.81
111;2025-01-04T15:00:00.000+01:00;Países Bajos;138.76
112;2025-01-04T16:00:00.000+01:00;Portugal;119.47
113;2025-01-04T16:00:00.000+01:00;Francia;133.52
114;2025-01-04T16:00:00.000+01:00;España;119.47
115;2025-01-04T16:00:00.000+01:00;Reino Unido;150.47
116;2025-01-04T16:00:00.000+01:00;Alemania;142.0
117;2025-01-04T16:00:00.000+01:00;Bélgica;136.85
118;2025-01-04T16:00:00.000+01:00;Países Bajos;141.2
119;2025-01-04T17:00:00.000+01:00;Portugal;134.63
120;2025-01-04T17:00:00.000+01:00;Francia;136.78
121;2025-01-04T17:00:00.000+01:00;España;134.63
122;2025-01-04T17:00:00.000+01:00;Reino Unido;165.07
123;2025-01-04T17:00:00.000+01:00;Alemania;151.24
124;2025-01-04T17:00:00.000+01:00;Bélgica;142.53
125;2025-01-04T17:00:00.000+01:00;Países Bajos;149.83
126;2025-01-04T18:00:00.000+01:00;Portugal;145.0
127;2025-01-04T18:00:00.000+01:00;Francia;145.0
128;2025-01-04T18:00:00.000+01:00;España;145.0
129;2025-01-04T18:00:00.000+01:00;Reino Unido;167.46
130;2025-01-04T18:00:00.000+01:00;Alemania;143.85
131;2025-01-04T18:00:00.000+01:00;Bélgica;144.38
132;2025-01-04T18:00:00.000+01:00;Países Bajos;144.17
133;2025-01-04T19:00:00.000+01:00;Portugal;139.73
134;2025-01-04T19:00:00.000+01:00;Francia;139.73
135;2025-01-04T19:00:00.000+01:00;España;139.73
136;2025-01-04T19:00:00.000+01:00;Reino Unido;155.88
137;2025-01-04T19:00:00.000+01:00;Alemania;137.96
138;2025-01-04T19:00:00.000+01:00;Bélgica;138.84
139;2025-01-04T19:00:00.000+01:00;Países Bajos;138.38
140;2025-01-04T20:00:00.000+01:00;Portugal;130.49
141;2025-01-04T20:00:00.000+01:00;Francia;130.49
142;2025-01-04T20:00:00.000+01:00;España;130.49
143;2025-01-04T20:00:00.000+01:00;Reino Unido;138.63
144;2025-01-04T20:00:00.000+01:00;Alemania;129.49
145;2025-01-04T20:00:00.000+01:00;Bélgica;129.99
146;2025-01-04T20:00:00.000+01:00;Países Bajos;129.73
147;2025-01-04T21:00:00.000+01:00;Portugal;123.82
148;2025-01-04T21:00:00.000+01:00;Francia;123.82
149;2025-01-04T21:00:00.000+01:00;España;123.82
150;2025-01-04T21:00:00.000+01:00;Reino Unido;130.23
151;2025-01-04T21:00:00.000+01:00;Alemania;122.83
152;2025-01-04T21:00:00.000+01:00;Bélgica;123.33
153;2025-01-04T21:00:00.000+01:00;Países Bajos;123.07
154;2025-01-04T22:00:00.000+01:00;Portugal;119.23
155;2025-01-04T22:00:00.000+01:00;Francia;119.23
156;2025-01-04T22:00:00.000+01:00;España;119.23
157;2025-01-04T22:00:00.000+01:00;Reino Unido;128.72
158;2025-01-04T22:00:00.000+01:00;Alemania;118.29
159;2025-01-04T22:00:00.000+01:00;Bélgica;118.76
160;2025-01-04T22:00:00.000+01:00;Países Bajos;118.54
161;2025-01-04T23:00:00.000+01:00;Portugal;109.9
162;2025-01-04T23:00:00.000+01:00;Francia;109.9
163;2025-01-04T23:00:00.000+01:00;España;109.9
164;2025-01-04T23:00:00.000+01:00;Reino Unido;123.02
165;2025-01-04T23:00:00.000+01:00;Alemania;109.49
166;2025-01-04T23:00:00.000+01:00;Bélgica;109.7
167;2025-01-04T23:00:00.000+01:00;Países Bajos;109.61
0;2025-01-05T00:00:00.000+01:00;Portugal;101.77
1;2025-01-05T00:00:00.000+01:00;Francia;101.77
2;2025-01-05T00:00:00.000+01:00;España;101.77
3;2025-01-05T00:00:00.000+01:00;Reino Unido;144.11
4;2025-01-05T00:00:00.000+01:00;Alemania;113.84
5;2025-01-05T00:00:00.000+01:00;Bélgica;106.68
6;2025-01-05T00:00:00.000+01:00;Países Bajos;111.61
7;2025-01-05T01:00:00.000+01:00;Portugal;70.5
8;2025-01-05T01:00:00.000+01:00;Francia;70.5
9;2025-01-05T01:00:00.000+01:00;España;70.5
10;2025-01-05T01:00:00.000+01:00;Reino Unido;133.95
11;2025-01-05T01:00:00.000+01:00;Alemania;100.33
12;2025-01-05T01:00:00.000+01:00;Bélgica;81.88
13;2025-01-05T01:00:00.000+01:00;Países Bajos;94.76
14;2025-01-05T02:00:00.000+01:00;Portugal;64.81
15;2025-01-05T02:00:00.000+01:00;Francia;64.81
16;2025-01-05T02:00:00.000+01:00;España;64.81
17;2025-01-05T02:00:00.000+01:00;Reino Unido;122.4
18;2025-01-05T02:00:00.000+01:00;Alemania;93.61
19;2025-01-05T02:00:00.000+01:00;Bélgica;74.6
20;2025-01-05T02:00:00.000+01:00;Países Bajos;85.62
21;2025-01-05T03:00:00.000+01:00;Portugal;46.7
22;2025-01-05T03:00:00.000+01:00;Francia;46.7
23;2025-01-05T03:00:00.000+01:00;España;46.7
24;2025-01-05T03:00:00.000+01:00;Reino Unido;110.21
25;2025-01-05T03:00:00.000+01:00;Alemania;93.87
26;2025-01-05T03:00:00.000+01:00;Bélgica;63.59
27;2025-01-05T03:00:00.000+01:00;Países Bajos;82.94
28;2025-01-05T04:00:00.000+01:00;Portugal;43.87
29;2025-01-05T04:00:00.000+01:00;Francia;43.87
30;2025-01-05T04:00:00.000+01:00;España;43.87
31;2025-01-05T04:00:00.000+01:00;Reino Unido;92.21
32;2025-01-05T04:00:00.000+01:00;Alemania;89.38
33;2025-01-05T04:00:00.000+01:00;Bélgica;58.84
34;2025-01-05T04:00:00.000+01:00;Países Bajos;74.73
35;2025-01-05T05:00:00.000+01:00;Portugal;36.61
36;2025-01-05T05:00:00.000+01:00;Francia;36.61
37;2025-01-05T05:00:00.000+01:00;España;36.61
38;2025-01-05T05:00:00.000+01:00;Reino Unido;84.53
39;2025-01-05T05:00:00.000+01:00;Alemania;83.55
40;2025-01-05T05:00:00.000+01:00;Bélgica;51.18
41;2025-01-05T05:00:00.000+01:00;Países Bajos;67.0
42;2025-01-05T06:00:00.000+01:00;Portugal;34.04
43;2025-01-05T06:00:00.000+01:00;Francia;34.04
44;2025-01-05T06:00:00.000+01:00;España;34.04
45;2025-01-05T06:00:00.000+01:00;Reino Unido;78.43
46;2025-01-05T06:00:00.000+01:00;Alemania;83.92
47;2025-01-05T06:00:00.000+01:00;Bélgica;49.58
48;2025-01-05T06:00:00.000+01:00;Países Bajos;65.67
49;2025-01-05T07:00:00.000+01:00;Portugal;44.0
50;2025-01-05T07:00:00.000+01:00;Francia;44.0
51;2025-01-05T07:00:00.000+01:00;España;44.0
52;2025-01-05T07:00:00.000+01:00;Reino Unido;90.08
53;2025-01-05T07:00:00.000+01:00;Alemania;82.53
54;2025-01-05T07:00:00.000+01:00;Bélgica;54.29
55;2025-01-05T07:00:00.000+01:00;Países Bajos;64.22
56;2025-01-05T08:00:00.000+01:00;Portugal;51.27
57;2025-01-05T08:00:00.000+01:00;Francia;51.27
58;2025-01-05T08:00:00.000+01:00;España;51.27
59;2025-01-05T08:00:00.000+01:00;Reino Unido;101.66
60;2025-01-05T08:00:00.000+01:00;Alemania;84.05
61;2025-01-05T08:00:00.000+01:00;Bélgica;62.2
62;2025-01-05T08:00:00.000+01:00;Países Bajos;75.5
63;2025-01-05T09:00:00.000+01:00;Portugal;50.0
64;2025-01-05T09:00:00.000+01:00;Francia;50.0
65;2025-01-05T09:00:00.000+01:00;España;50.0
66;2025-01-05T09:00:00.000+01:00;Reino Unido;114.8
67;2025-01-05T09:00:00.000+01:00;Alemania;89.15
68;2025-01-05T09:00:00.000+01:00;Bélgica;62.6
69;2025-01-05T09:00:00.000+01:00;Países Bajos;75.7
70;2025-01-05T10:00:00.000+01:00;Portugal;49.81
71;2025-01-05T10:00:00.000+01:00;Francia;49.81
72;2025-01-05T10:00:00.000+01:00;España;49.81
73;2025-01-05T10:00:00.000+01:00;Reino Unido;125.17
74;2025-01-05T10:00:00.000+01:00;Alemania;82.95
75;2025-01-05T10:00:00.000+01:00;Bélgica;64.17
76;2025-01-05T10:00:00.000+01:00;Países Bajos;82.95
77;2025-01-05T11:00:00.000+01:00;Portugal;43.05
78;2025-01-05T11:00:00.000+01:00;Francia;43.05
79;2025-01-05T11:00:00.000+01:00;España;43.05
80;2025-01-05T11:00:00.000+01:00;Reino Unido;131.64
81;2025-01-05T11:00:00.000+01:00;Alemania;88.82
82;2025-01-05T11:00:00.000+01:00;Bélgica;60.18
83;2025-01-05T11:00:00.000+01:00;Países Bajos;80.02
84;2025-01-05T12:00:00.000+01:00;Portugal;45.74
85;2025-01-05T12:00:00.000+01:00;Francia;45.74
86;2025-01-05T12:00:00.000+01:00;España;45.74
87;2025-01-05T12:00:00.000+01:00;Reino Unido;143.62
88;2025-01-05T12:00:00.000+01:00;Alemania;81.66
89;2025-01-05T12:00:00.000+01:00;Bélgica;68.2
90;2025-01-05T12:00:00.000+01:00;Países Bajos;81.66
91;2025-01-05T13:00:00.000+01:00;Portugal;35.19
92;2025-01-05T13:00:00.000+01:00;Francia;35.19
93;2025-01-05T13:00:00.000+01:00;España;35.19
94;2025-01-05T13:00:00.000+01:00;Reino Unido;132.2
95;2025-01-05T13:00:00.000+01:00;Alemania;78.39
96;2025-01-05T13:00:00.000+01:00;Bélgica;59.23
97;2025-01-05T13:00:00.000+01:00;Países Bajos;65.32
98;2025-01-05T14:00:00.000+01:00;Portugal;30.0
99;2025-01-05T14:00:00.000+01:00;Francia;30.0
100;2025-01-05T14:00:00.000+01:00;España;30.0
101;2025-01-05T14:00:00.000+01:00;Reino Unido;139.37
102;2025-01-05T14:00:00.000+01:00;Alemania;68.0
103;2025-01-05T14:00:00.000+01:00;Bélgica;52.71
104;2025-01-05T14:00:00.000+01:00;Países Bajos;59.67
105;2025-01-05T15:00:00.000+01:00;Portugal;28.0
106;2025-01-05T15:00:00.000+01:00;Francia;28.0
107;2025-01-05T15:00:00.000+01:00;España;28.0
108;2025-01-05T15:00:00.000+01:00;Reino Unido;127.54
109;2025-01-05T15:00:00.000+01:00;Alemania;50.64
110;2025-01-05T15:00:00.000+01:00;Bélgica;37.25
111;2025-01-05T15:00:00.000+01:00;Países Bajos;49.98
112;2025-01-05T16:00:00.000+01:00;Portugal;35.22
113;2025-01-05T16:00:00.000+01:00;Francia;35.22
114;2025-01-05T16:00:00.000+01:00;España;35.22
115;2025-01-05T16:00:00.000+01:00;Reino Unido;134.12
116;2025-01-05T16:00:00.000+01:00;Alemania;49.91
117;2025-01-05T16:00:00.000+01:00;Bélgica;39.38
118;2025-01-05T16:00:00.000+01:00;Países Bajos;49.91
119;2025-01-05T17:00:00.000+01:00;Portugal;57.72
120;2025-01-05T17:00:00.000+01:00;Francia;57.72
121;2025-01-05T17:00:00.000+01:00;España;57.72
122;2025-01-05T17:00:00.000+01:00;Reino Unido;145.81
123;2025-01-05T17:00:00.000+01:00;Alemania;66.3
124;2025-01-05T17:00:00.000+01:00;Bélgica;59.6
125;2025-01-05T17:00:00.000+01:00;Países Bajos;63.23
126;2025-01-05T18:00:00.000+01:00;Portugal;64.81
127;2025-01-05T18:00:00.000+01:00;Francia;64.81
128;2025-01-05T18:00:00.000+01:00;España;64.81
129;2025-01-05T18:00:00.000+01:00;Reino Unido;144.56
130;2025-01-05T18:00:00.000+01:00;Alemania;65.05
131;2025-01-05T18:00:00.000+01:00;Bélgica;62.25
132;2025-01-05T18:00:00.000+01:00;Países Bajos;61.13
133;2025-01-05T19:00:00.000+01:00;Portugal;64.81
134;2025-01-05T19:00:00.000+01:00;Francia;59.06
135;2025-01-05T19:00:00.000+01:00;España;64.81
136;2025-01-05T19:00:00.000+01:00;Reino Unido;134.61
137;2025-01-05T19:00:00.000+01:00;Alemania;51.28
138;2025-01-05T19:00:00.000+01:00;Bélgica;54.18
139;2025-01-05T19:00:00.000+01:00;Países Bajos;52.08
140;2025-01-05T20:00:00.000+01:00;Portugal;65.2
141;2025-01-05T20:00:00.000+01:00;Francia;50.97
142;2025-01-05T20:00:00.000+01:00;España;65.2
143;2025-01-05T20:00:00.000+01:00;Reino Unido;144.06
144;2025-01-05T20:00:00.000+01:00;Alemania;36.85
145;2025-01-05T20:00:00.000+01:00;Bélgica;44.5
146;2025-01-05T20:00:00.000+01:00;Países Bajos;40.88
147;2025-01-05T21:00:00.000+01:00;Portugal;68.5
148;2025-01-05T21:00:00.000+01:00;Francia;48.89
149;2025-01-05T21:00:00.000+01:00;España;68.5
150;2025-01-05T21:00:00.000+01:00;Reino Unido;132.07
151;2025-01-05T21:00:00.000+01:00;Alemania;36.8
152;2025-01-05T21:00:00.000+01:00;Bélgica;42.97
153;2025-01-05T21:00:00.000+01:00;Países Bajos;39.0
154;2025-01-05T22:00:00.000+01:00;Portugal;60.0
155;2025-01-05T22:00:00.000+01:00;Francia;38.22
156;2025-01-05T22:00:00.000+01:00;España;60.0
157;2025-01-05T22:00:00.000+01:00;Reino Unido;121.23
158;2025-01-05T22:00:00.000+01:00;Alemania;34.68
159;2025-01-05T22:00:00.000+01:00;Bélgica;34.88
160;2025-01-05T22:00:00.000+01:00;Países Bajos;32.48
161;2025-01-05T23:00:00.000+01:00;Portugal;43.01
162;2025-01-05T23:00:00.000+01:00;Francia;20.55
163;2025-01-05T23:00:00.000+01:00;España;43.01
164;2025-01-05T23:00:00.000+01:00;Reino Unido;67.99
165;2025-01-05T23:00:00.000+01:00;Alemania;28.14
166;2025-01-05T23:00:00.000+01:00;Bélgica;20.36
167;2025-01-05T23:00:00.000+01:00;Países Bajos;20.36
0;2025-01-06T00:00:00.000+01:00;Portugal;13.28
1;2025-01-06T00:00:00.000+01:00;Francia;13.28
2;2025-01-06T00:00:00.000+01:00;España;13.28
3;2025-01-06T00:00:00.000+01:00;Reino Unido;77.37
4;2025-01-06T00:00:00.000+01:00;Alemania;27.52
5;2025-01-06T00:00:00.000+01:00;Bélgica;16.66
6;2025-01-06T00:00:00.000+01:00;Países Bajos;25.99
7;2025-01-06T01:00:00.000+01:00;Portugal;8.35
8;2025-01-06T01:00:00.000+01:00;Francia;8.35
9;2025-01-06T01:00:00.000+01:00;España;8.35
10;2025-01-06T01:00:00.000+01:00;Reino Unido;84.35
11;2025-01-06T01:00:00.000+01:00;Alemania;19.26
12;2025-01-06T01:00:00.000+01:00;Bélgica;8.35
13;2025-01-06T01:00:00.000+01:00;Países Bajos;9.65
14;2025-01-06T02:00:00.000+01:00;Portugal;5.23
15;2025-01-06T02:00:00.000+01:00;Francia;5.23
16;2025-01-06T02:00:00.000+01:00;España;5.23
17;2025-01-06T02:00:00.000+01:00;Reino Unido;63.24
18;2025-01-06T02:00:00.000+01:00;Alemania;11.35
19;2025-01-06T02:00:00.000+01:00;Bélgica;4.9
20;2025-01-06T02:00:00.000+01:00;Países Bajos;6.2
21;2025-01-06T03:00:00.000+01:00;Portugal;3.52
22;2025-01-06T03:00:00.000+01:00;Francia;3.52
23;2025-01-06T03:00:00.000+01:00;España;3.52
24;2025-01-06T03:00:00.000+01:00;Reino Unido;30.5
25;2025-01-06T03:00:00.000+01:00;Alemania;9.2
26;2025-01-06T03:00:00.000+01:00;Bélgica;2.77
27;2025-01-06T03:00:00.000+01:00;Países Bajos;2.77
28;2025-01-06T04:00:00.000+01:00;Portugal;3.52
29;2025-01-06T04:00:00.000+01:00;Francia;3.52
30;2025-01-06T04:00:00.000+01:00;España;3.52
31;2025-01-06T04:00:00.000+01:00;Reino Unido;13.53
32;2025-01-06T04:00:00.000+01:00;Alemania;10.0
33;2025-01-06T04:00:00.000+01:00;Bélgica;2.51
34;2025-01-06T04:00:00.000+01:00;Países Bajos;1.97
35;2025-01-06T05:00:00.000+01:00;Portugal;5.61
36;2025-01-06T05:00:00.000+01:00;Francia;5.61
37;2025-01-06T05:00:00.000+01:00;España;5.61
38;2025-01-06T05:00:00.000+01:00;Reino Unido;8.43
39;2025-01-06T05:00:00.000+01:00;Alemania;14.81
40;2025-01-06T05:00:00.000+01:00;Bélgica;4.39
41;2025-01-06T05:00:00.000+01:00;Países Bajos;3.69
42;2025-01-06T06:00:00.000+01:00;Portugal;11.27
43;2025-01-06T06:00:00.000+01:00;Francia;11.27
44;2025-01-06T06:00:00.000+01:00;España;11.27
45;2025-01-06T06:00:00.000+01:00;Reino Unido;22.85
46;2025-01-06T06:00:00.000+01:00;Alemania;23.82
47;2025-01-06T06:00:00.000+01:00;Bélgica;10.53
48;2025-01-06T06:00:00.000+01:00;Países Bajos;10.0
49;2025-01-06T07:00:00.000+01:00;Portugal;37.0
50;2025-01-06T07:00:00.000+01:00;Francia;37.0
51;2025-01-06T07:00:00.000+01:00;España;37.0
